"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"708" 13.15264 222.4123 1.24509910984588 99.602622 0.0563273761009197 0.155120064702763 0.0690082397454141 99.0733333333333
"709" 13.40968 225.0292 1.24551576900766 99.602423 0.0597924558975307 0.14310457349599 0.0672848098305041 99.9933333333333
"710" 15.29448 227.3852 1.24662241115367 99.358431 0.0566654963097797 0.122666366580222 0.0869432247598605 99.9866666666667
"711" 14.74944 227.5667 1.24626644217235 98.277724 0.0589033278551592 0.11051564981087 0.0750645512101048 99.93
"712" 14.87958 228.958 1.24662932283762 96.804253 0.0650466545426685 0.112399587225745 0.0955486609214365 98.5666666666667
"713" 14.68622 229.736 1.24746080384062 95.4865 0.0626567081250315 0.0883051769482265 0.0686907935764911 100.01
"714" 14.69701 232.0694 1.24789241177165 94.298673 0.0689202769815085 0.132448471026409 0.0713138877349125 99.9
"715" 14.84038 233.4224 1.24780554555063 93.687706 0.062650376877142 0.0726751000424433 0.0626863376291634 99.8333333333333
"716" 13.88396 233.7904 1.24723957805353 92.490357 0.04911273872872 0.0852278538103644 0.0582017070065527 99.1066666666667
"717" 13.37653 230.9876 1.24750376420006 91.535617 0.0659901334651064 0.1336539335972 0.0848159215145819 98.3766666666667
"718" 13.55251 228.3002 1.24743453060745 91.499714 0.0637204547349531 0.0716571727554295 0.072282531033856 98.4533333333333
"719" 13.05545 227.567 1.24759312810532 91.279128 0.0594583641314547 0.11889466489322 0.0638325446891056 96.8366666666667
"720" 12.45711 227.7291 1.24720102279442 90.906 0.0649330221857237 0.138833424850953 0.0798348271666659 93.8033333333333
"721" 12.80743 228.3026 1.24699039186767 90.619756 0.0583461709335909 0.134293244462934 0.0555372559301284 90.1233333333333
"722" 12.51105 228.8082 1.24689427909839 89.320449 0.0515888834270505 0.119695426867303 0.0759911380092426 89.92
"723" 12.38198 228.6773 1.24658707809229 88.572801 0.0590696156834367 0.112149880273409 0.0843031824350653 91.5533333333333
"724" 12.06651 228.0997 1.24667136246492 88.939387 0.05990151253345 0.105735732697724 0.0616044891729132 88.2566666666667
"725" 11.75806 226.3803 1.24642958163157 88.761253 0.0565257959221164 0.118079350019182 0.0690968678553685 88.3533333333333
"726" 12.69519 227.4984 1.24624460509366 88.642232 0.0648273007335849 0.123223442362411 0.0982713697932052 88.98
"727" 12.39183 228.3265 1.24624201863342 87.782511 0.0539854888261056 0.125684150310909 0.0775242063150258 87.11
"728" 12.28799 229.6424 1.24630987343364 87.521856 0.0612958018357762 0.104586789357337 0.0726257724010357 92.21
"729" 12.44649 232.1328 1.24627802359692 86.508993 0.0677429058312825 0.0982973860531066 0.0633604511538739 88.9466666666667
"730" 12.34633 234.4725 1.24680732717739 85.907739 0.0629755643984893 0.0792295012483605 0.0431143434130349 89.9633333333333
"731" 12.64489 234.1551 1.24695944910882 85.530645 0.0712104573468018 0.11028888106482 0.0616422495915829 91.1066666666667
"732" 12.17585 232.0622 1.24681913045938 85.242616 0.0604743488134299 0.0863951212755931 0.0632277748613762 86.34
"733" 12.54749 230.1785 1.24672099784475 84.770303 0.0576381411740515 0.0619001282172834 0.0518541163235363 86.8266666666667
"734" 12.4224 230.7649 1.24639201867887 84.725865 0.0596560246007213 0.0949074427348821 0.0701569163430451 92.1133333333333
"735" 12.68884 231.9612 1.24631407438061 83.768744 0.0682238565542634 0.0859632049127781 0.0652672752934983 91.77
"736" 12.17979 233.4279 1.24609741181257 82.830865 0.0641113434632288 0.107512537032585 0.0684446403037814 94.9133333333333
"737" 12.37308 233.8668 1.24597203011592 82.518238 0.0633025730052663 0.124298944706143 0.0681167145044069 88.8133333333333
"738" 12.58882 231.6932 1.24652001863065 82.263339 0.06191264947787 0.100224702682394 0.0736772175075074 78.6566666666667
"739" 11.54202 228.8543 1.24610127340652 83.018718 0.078900920289516 0.0774587135354798 0.069588548028313 82.7366666666667
"740" 11.98096 228.7824 1.24653999489674 84.978191 0.0658465598750017 0.11675430467999 0.0523263351463654 85.0866666666667
"741" 11.83523 230.2856 1.24683623453923 84.830009 0.0674036077034413 0.137022619546516 0.0723598604080222 81.3166666666667
"742" 11.76231 228.5248 1.24601746115843 85.348344 0.0546966114649248 0.120521283360913 0.0762823573985486 82.4066666666667
"743" 12.02226 227.4711 1.24637899760864 85.791496 0.0527435357412001 0.0866269622842439 0.0699788093346164 86.4333333333333
"744" 12.11878 227.1872 1.24647623911794 86.514941 0.058341640000066 0.0696444827076457 0.083192858563961 82.0533333333333
"745" 11.87826 227.1898 1.24579490999848 87.137418 0.0534078476140445 0.0797436813207112 0.0634815786138698 77.3133333333333
"746" 11.4657 225.8598 1.24575273427991 87.896769 0.0584296117986691 0.0780506087450642 0.066013234639767 76.05
"747" 11.18409 226.2805 1.24586302389062 88.445253 0.0711605146238988 0.113916293320018 0.069507510969489 71.9833333333333
"748" 11.21164 227.4347 1.24600552634987 88.690635 0.0671560271289481 0.133469585298275 0.0753483075776352 70.1666666666667
"749" 10.69339 228.2464 1.24576723053236 88.61089 0.0788834410790217 0.123552234223358 0.0734426729138388 74.1233333333333
"750" 11.01229 228.3842 1.24586486733509 88.769981 0.0709402767271839 0.148116142235294 0.0790969234006658 66.7133333333333
"751" 10.97361 225.7243 1.24570656047895 88.676352 0.0516988757573852 0.111461336421938 0.0601675669960581 70.7833333333333
"752" 11.03184 226.386 1.24558628856639 88.517857 0.0517019191721417 0.110833177356931 0.0800741950892897 71.14
"753" 11.00163 224.5528 1.24584961177262 88.382769 0.0518497713520633 0.150157006271679 0.0689378429526797 67.1533333333333
"754" 10.81298 224.846 1.24598857545726 88.500004 0.0566268965632046 0.116721436890806 0.0712189287706867 66.3266666666667
"755" 10.78207 223.8949 1.24601000584548 88.628944 0.0513450200193469 0.126074416471591 0.0852536092771884 66.01
"756" 10.75297 222.7529 1.2458132943475 88.802316 0.0561631344642457 0.127888142622466 0.0617615732304309 70.0533333333333
"757" 10.94283 222.4738 1.24509614163188 88.51369 0.0596977472920625 0.146034275360948 0.0593275361018135 72.1133333333333
"758" 11.07446 220.0335 1.24499691712028 87.574421 0.0547118234207356 0.141704253472939 0.0509119063735957 72.5433333333333
"759" 11.09582 219.2791 1.2450006934796 87.424656 0.0449153284750474 0.159767787827165 0.0616900319294251 69.0933333333333
"760" 10.67897 217.0836 1.24484970376765 87.383988 0.0574521606484521 0.200569792560052 0.0682080350377748 71.32
"761" 10.53983 215.612 1.24494591851296 87.615484 0.0582864809014946 0.153201280489591 0.0595881605926727 74.2633333333333
"762" 11.36098 218.5913 1.24470378465577 88.169127 0.0611975551404896 0.134074709165644 0.0731113908480805 77.5333333333333
"763" 10.83675 215.8682 1.24474392882064 88.451602 0.0593190393798879 0.162947633590085 0.0438817002436521 74.6
"764" 10.49831 215.0957 1.24500671322489 88.575383 0.0536053326678294 0.197430159311487 0.0505179456282065 69.5433333333333
"765" 10.33277 214.021 1.24443481740061 88.705908 0.0552251138852408 0.146278076191148 0.0543380435969665 77.12
"766" 11.09517 216.1108 1.24443315434695 88.461721 0.0562424730761223 0.136175438099509 0.0523329391579063 71.3133333333333
"767" 10.80547 218.9943 1.24425482901568 87.86741 0.064126271231145 0.186911640162996 0.0908326163590471 72.7766666666667
"768" 10.88424 219.2335 1.24453707555732 87.217559 0.0631835847059602 0.213714555892082 0.0657096154776901 68.2766666666667
"769" 10.4904 219.8351 1.24422254210283 86.856531 0.0612260256996873 0.202653534264447 0.0851890114776761 61.29
"770" 9.984045 218.9286 1.24367427350666 86.603017 0.0526522666915063 0.218379315168903 0.077364693691104 59.6866666666667
"771" 10.13037 219.7894 1.2434868285444 86.373706 0.0523030451997311 0.221375425731867 0.0880935868284471 62.5333333333333
"772" 10.3041 220.2817 1.24316503975465 85.861717 0.0450046777496336 0.250955443593423 0.0868431939286204 56.3966666666667
"773" 9.848563 221.9147 1.24289543676588 85.402498 0.0572393962449141 0.265378192785521 0.0809277463886028 53.6733333333333
"774" 9.87259 221.3432 1.24258281959411 84.623907 0.0526045343724392 0.280330094770925 0.106105379932469 51.5
"775" 9.716289 223.4987 1.24240022874095 84.212494 0.0462073637373281 0.365553310715889 0.127236828061062 48.2366666666667
"776" 9.035687 221.8595 1.24253468089621 83.628501 0.0592960446726408 0.381072894151164 0.132069477128942 34.31
"777" 8.143258 219.0533 1.24266790268564 84.38884 0.0655454119223534 0.427883914599964 0.145608300171525 33.7166666666667
"778" 8.035652 217.1184 1.24174941960065 84.375949 0.06936674211377 0.386693344794798 0.147392732227704 31.38
"779" 7.90041 217.2623 1.24114388561544 84.415423 0.0518581693861458 0.498663611454414 0.172696995988654 28.07
"780" 7.165613 217.0259 1.24003239670986 81.73092 0.0523406859957411 0.552325219641051 0.201589621497072 20.3166666666667
"781" 6.632474 215.8313 1.24069645195848 83.031809 0.0515561613961849 0.600535415918521 0.118471799519709 21.9266666666667
"782" 6.805456 214.0806 1.24115622239733 84.312669 0.0387230480955281 0.44922559256044 0.0736942808538444 22.24
"783" 6.772399 212.1925 1.2420022234316 85.774833 0.0506597145265658 0.23671950994799 0.0715617472385677 23.94
"784" 7.662696 205.8411 1.24170717495453 87.482578 0.0484705513568593 0.104445580971554 0.0877964840337799 26.3
"785" 7.760389 200.9883 1.24196009211709 88.287156 0.0463334376665912 0.176091970958655 0.0952252647977959 25.8933333333333
"786" 7.825283 198.983 1.24181610703294 88.392487 0.0499959426387519 0.160230525346044 0.0985635916552537 26.28
"787" 7.831763 204.0821 1.24181577028111 88.758674 0.059584285173083 0.131174751250082 0.0936458312244094 27.0833333333333
"788" 7.920106 203.1007 1.24240460063688 89.222853 0.0568266763096353 0.172373770080047 0.110575946344443 29.6433333333333
"789" 8.047761 199.9686 1.24169543648935 89.058011 0.0540912435148111 0.23745293350105 0.101904881511002 27.1966666666667
"790" 7.897427 200.1179 1.24177429357989 88.853098 0.0559870195697915 0.196980242583415 0.0977677329999806 31.5066666666667
"791" 8.445931 200.255 1.24229251551862 88.842387 0.0562920890544808 0.200637339283262 0.105478954767057 35.0166666666667
"792" 8.550762 198.5467 1.24136571564233 88.33635 0.054829511100882 0.183121386598822 0.0885863527202886 33.87
"793" 8.42986 201.5444 1.24117799339493 87.847375 0.0528448752411072 0.163181258716969 0.0930191772376571 31.4033333333333
"794" 8.475443 200.696 1.24078748900285 86.782141 0.0495935374705487 0.146642750987018 0.120163796277508 36.0733333333333
"795" 8.76822 199.5684 1.2403128438003 85.975978 0.038838966175575 0.161172899380683 0.111112691670402 36.6166666666667
"796" 8.787242 200.3079 1.24107101057219 86.435 0.0473476205617189 0.170541214964421 0.102806996554358 39.4166666666667
"797" 8.967329 198.8763 1.24080457510632 85.362427 0.0409154052449732 0.157843750255146 0.0943962913447106 39.2833333333333
"798" 9.031421 198.8557 1.23984307166553 85.4872 0.0470720720471341 0.176500161438631 0.110741077683205 45.03
"799" 9.586324 199.2145 1.23942519920661 83.890344 0.0568193605807607 0.0878396138349214 0.137166644307007 42.9566666666667
"800" 8.956102 197.2445 1.24009031485038 84.626287 0.0590674380439169 0.132194005482762 0.0992537475919014 36.9433333333333
"801" 8.774187 196.6622 1.23989619405715 86.060084 0.046366734604585 0.125468793547016 0.0954172051122184 38.4
"802" 8.972189 196.8658 1.23964895456957 85.772057 0.0540740280883517 0.116680547325192 0.11068972713027 40.2
"803" 9.142989 198.0384 1.23919825505826 84.528294 0.0499408016350014 0.0954799191212528 0.109039532610717 45.3266666666667
"804" 9.487155 197.4508 1.23876939974069 83.522176 0.0574860008084616 0.154978728513657 0.0981167568030379 52.6633333333333
"805" 9.931645 197.2399 1.23857483663294 81.763452 0.0400642793817137 0.0845632710186809 0.0965068754932083 51.6066666666667
"806" 9.734012 193.9836 1.23794494794012 81.969156 0.043481053855286 0.0856869236685574 0.0999827738585887 48.6833333333333
"807" 9.639959 198.82 1.23809082193933 82.673165 0.0486363583081629 0.0749572461659461 0.0990980971124378 43.4366666666667
"808" 9.217538 200.6212 1.23818769924552 83.349794 0.0474809108462585 0.136460433978903 0.120295544401331 42.5533333333333
"809" 9.242206 201.797 1.23792668674919 82.877878 0.0585517461956594 0.110099057215753 0.137455432002649 40.5466666666667
"810" 9.182525 200.4063 1.23853496699733 83.891932 0.0570244894514308 0.122395178053759 0.0867009011964972 47.7733333333333
"811" 9.658019 200.902 1.2379964600331 83.862773 0.0617382301691475 0.132058535527102 0.115740404351242 44.2933333333333
"812" 9.236577 200.6288 1.23834427633591 84.209319 0.0506586693317232 0.144557780588041 0.0923812513437256 42.8566666666667
"813" 8.91432 203.7887 1.23839448260602 84.667945 0.0680587975302659 0.118729356733489 0.114062322907526 33.64
"814" 8.454785 204.1059 1.23777941530124 85.604833 0.0644705098946928 0.165373660669609 0.115803271642633 33.4933333333333
"815" 8.278563 199.1588 1.23768668676239 85.662164 0.0503043825359546 0.185640517413061 0.130981160322386 29.58
"816" 8.395039 203.7913 1.23797220433946 86.365373 0.0815420512042886 0.15267292918832 0.107858395241819 41.45
"817" 8.707095 210.6627 1.23812874749985 85.614554 0.0606469321857634 0.0817512877524261 0.0891126601848981 38.7766666666667
"818" 8.452876 212.0695 1.23733519702956 85.947214 0.0559700627336779 0.160743902940366 0.0919716186303221 39.9866666666667
"819" 8.518636 213.423 1.23762402970181 86.529621 0.0717113983975838 0.199926683299736 0.0903309593229342 46.0733333333333
"820" 8.628456 211.3636 1.23780319401162 86.676015 0.0542720621163276 0.119358880990925 0.075631301631201 45.73
"821" 8.652046 213.9209 1.2380558992428 87.051503 0.0608776005120638 0.167416293137307 0.0774803061144325 47.9433333333333
"822" 9.047941 216.7882 1.23814123129442 86.778771 0.0680435692496227 0.140229550914198 0.0785317821484326 51.3666666666667
"823" 9.127768 217.3058 1.23800837971407 86.707559 0.0598313848467665 0.223235836885618 0.0779243083370087 49.0966666666667
"824" 9.052416 217.2915 1.23827931150932 87.09358 0.0737793755832697 0.206419229104935 0.0666781245358884 50.3266666666667
"825" 9.411691 220.118 1.23759691591396 87.345504 0.0573577691830299 0.166986617164677 0.0678506900505687 49.5766666666667
"826" 9.672615 224.612 1.2375740333618 87.35364 0.0553166232709562 0.167256345969856 0.0828801486528775 57.02
"827" 9.973764 220.2166 1.23748007292812 87.748988 0.0513644698230277 0.140466713486753 0.0666560561422052 61.61
"828" 10.18426 220.2543 1.2375568768339 88.389313 0.0619454530815199 0.14890306641688 0.0609453822129284 65.16
"829" 10.41723 220.5488 1.23752006475859 89.154816 0.0465838519452868 0.136888678999803 0.0660594196672005 69.86
"830" 10.52641 221.2877 1.23825846679581 89.934989 0.0616227184766696 0.161294890728686 0.0749981253733723 72.9266666666667
"831" 11.09478 223.092 1.23853587374288 90.411272 0.0555007850538722 0.107294426918402 0.0421094991070961 74.86
"832" 11.48869 224.8242 1.23816248287066 90.934167 0.0615412723295693 0.0950371535058512 0.0667370978111219 82.4466666666667
"833" 11.87619 222.8027 1.23865499297263 91.204346 0.0664935724335835 0.0931812557131615 0.0568312057870833 85.31
"834" 11.78972 222.209 1.23877147215583 91.570135 0.047490618945997 0.105825559526871 0.0450448110995159 72.21
"835" 11.02729 220.3118 1.23827425426514 91.598896 0.0556896390681663 0.119957646254375 0.0522418946306494 72.19
"836" 10.86345 216.6615 1.23804315229956 91.324753 0.0635244512562768 0.178654361512166 0.0647379723407996 82.0966666666667
"837" 11.32202 216.398 1.23790353490686 90.923853 0.0580390601677086 0.231556754158564 0.058802920356943 86.27
"838" 11.74051 216.6912 1.23832918402351 90.09547 0.0532938092127173 0.220170191315076 0.0827888738956549 90.4866666666667
"839" 12.38306 219.3585 1.23708831633082 89.122876 0.0541209119555263 0.207880824107368 0.0775685015478455 91.5033333333333
"840" 12.36331 221.267 1.23692413885331 88.523213 0.0528687948453933 0.202895671815186 0.089549476713294 94.3266666666667
"841" 12.60343 222.1687 1.23662549019129 88.132825 0.0454199452053925 0.201807454007761 0.0921703169886319 98.2333333333333
"842" 13.12308 224.6854 1.23663446802289 87.426441 0.0424401664853068 0.17547080093251 0.093250105790529 95.76
"843" 12.88129 224.7186 1.23657957345415 87.500829 0.0442214871336644 0.154930393567472 0.0892068999842533 92.2166666666667
"844" 12.6915 222.1302 1.23643070442057 88.136991 0.053783863215538 0.145760372562493 0.0993078586467421 89.8733333333333
"845" 12.57269 223.2655 1.23638750291808 88.849725 0.0496181167276056 0.129423449466822 0.0909553700830898 90.8766666666667
"846" 12.72565 224.6051 1.23631628084437 89.212539 0.0603081257146 0.148764552249126 0.0836604696268695 94.5533333333333
"847" 12.95663 225.8512 1.23627945337226 89.023496 0.0595574389328089 0.181956736144561 0.104057302635731 97.2
"848" 13.30383 225.8992 1.23674464551841 88.885036 0.0492685865649215 0.143841525347825 0.0834747363086159 97.33
"849" 13.34728 225.7381 1.23660940583612 88.726537 0.0575292718816118 0.185407516749736 0.0978887819395241 99.6
"850" 13.74363 224.3996 1.23679734571667 88.874321 0.0486366920529729 0.108862700224565 0.084782033170771 95.4133333333333
"851" 12.98393 223.454 1.23640422753782 89.254792 0.0481474330191244 0.127658470302751 0.0918554613589586 93.3266666666667
"852" 12.83146 226.7824 1.23637609936034 89.37044 0.0486680315412276 0.128597825913917 0.085662490386864 96.7033333333333
"853" 13.53469 230.2756 1.23649047234938 88.977475 0.0556201213326644 0.122065714566312 0.094227551577497 99.2966666666667
"854" 13.65163 231.3199 1.23730003241148 87.18146 0.061830697140195 0.161220273508447 0.101219024819018 99.5433333333333
"855" 13.65906 229.289 1.23731659895178 85.305697 0.0573705071944922 0.131808929121651 0.103748401312978 92.4933333333333
"856" 12.5898 231.3399 1.23768070508874 83.163923 0.0603719677834437 0.100988335436002 0.087105443685926 86.67
"857" 12.28583 231.8273 1.23781068246645 80.622839 0.0543605438134827 0.127689617959731 0.108273959028397 87.62
"858" 11.48939 232.7371 1.23659313319223 67.991604 0.0597100629363265 0.181835415359344 0.123716973802222 85.42
"859" 12.02173 228.8627 1.23626795111892 67.7613 0.0603776577913495 0.17863613621988 0.106155285457201 82.7466666666667
"860" 12.01575 228.2117 1.23604768408583 67.377063 0.0605926221833843 0.136343510203004 0.0818812021543191 79.0166666666667
"861" 11.36523 226.3938 1.2361775772979 68.716239 0.0478840463413411 0.154365555432083 0.106486731661953 76.18
"862" 11.56006 225.2217 1.23620036634918 69.268494 0.0680069307598749 0.219458362032086 0.10861890940028 91.2733333333333
"863" 12.00914 224.1534 1.23628715003192 70.167296 0.0750645841417454 0.177872082080325 0.113110671376123 85.4833333333333
"864" 12.35111 221.1028 1.23678240652587 71.405505 0.0586118737506184 0.143287692091707 0.098233076452188 84.1366666666667
"865" 11.78507 218.54 1.23769465872196 73.733147 0.0663779595708808 0.170552661853624 0.0934775043868295 83.84
"866" 11.44969 216.2712 1.23777437670222 76.052654 0.0734636920300899 0.192840192475423 0.0876462140166462 87.4033333333333
"867" 11.80151 212.6581 1.23788691399277 79.282472 0.0635413858057147 0.137031447947222 0.086879021798175 93.5566666666667
"868" 12.09455 214.0465 1.23830715914856 83.208158 0.0577089432843719 0.133658809678221 0.0851809658899476 93.6966666666667
"869" 12.29272 213.6859 1.23853610685342 84.674689 0.0546385340266434 0.13157262500781 0.0816469632736059 92.0833333333333
"870" 12.06808 214.3943 1.23812614413716 85.197189 0.0567335069041637 0.170477267617352 0.0715427453516182 83.12
"871" 11.46012 215.9635 1.23866861531384 85.902385 0.0695122738679874 0.179633430877917 0.057160853719665 87.9533333333333
"872" 11.77137 215.3691 1.23828486179927 86.429247 0.066031124669431 0.1654976549455 0.0820238893512719 90.4933333333333
"873" 11.85189 215.5195 1.2382107767103 87.105286 0.0636124280599972 0.173999307021884 0.076465926974174 93.68
"874" 12.28588 213.284 1.23800452636294 87.695427 0.0526577746160633 0.131714359336994 0.0839108344776463 92.99
"875" 12.55809 216.0973 1.23783289184102 87.839836 0.0872702775660948 0.159073366560302 0.0875967696704316 99.0866666666667
"876" 13.11582 214.5758 1.23762859865874 87.360184 0.0616419408012614 0.190658647557027 0.0920550704363988 99.34
"877" 13.19875 214.0505 1.23700482845881 86.72779 0.0678939975376456 0.158051607232511 0.0901379499805935 99.7033333333333
"878" 13.47536 215.3983 1.23704033005065 84.46085 0.0520336673751202 0.145033070903008 0.0621168918950629 99.02
"879" 13.41289 216.0705 1.23741535804038 82.1828 0.0630216679626836 0.175307564498506 0.0566157659151269 98.43
"880" 13.00146 217.003 1.23796549681664 81.224091 0.066821126242745 0.15047399219125 0.0795650576965909 95.84
"881" 13.10194 218.0566 1.238032664513 81.564488 0.0717680358786561 0.129711680019012 0.0699678322117954 94.7933333333333
"882" 12.96051 218.6567 1.23797726278969 81.214766 0.0686953985607048 0.145297308985929 0.0638493660861293 95.12
"883" 12.7929 217.6965 1.23814370196492 81.638676 0.0746265584816578 0.159805147293717 0.0568293651655936 93.9033333333333
"884" 12.27946 217.6568 1.23754388978982 82.693992 0.0928899967913898 0.158394960071815 0.0676433890584924 96.9533333333333
"885" 14.05564 220.0686 1.23759152204886 82.237152 0.0742753087017027 0.14591460878731 0.072767173747997 99.7666666666667
"886" 14.38877 221.3638 1.23779070059868 81.869974 0.0602184828863065 0.145416139455976 0.0658233966322699 98.8266666666667
"887" 13.81926 218.2171 1.23732316657362 82.059814 0.0698612299066665 0.123156848764949 0.105688699514853 98.9633333333333
"888" 13.58207 215.7917 1.2373827570788 81.896356 0.0730851335621154 0.113774130287945 0.0755750960258284 98.9833333333333
"889" 13.52645 217.4461 1.23716383261534 80.414751 0.0701077444562321 0.146112416125325 0.0702306928439073 99.4133333333333
"890" 13.85252 219.2028 1.23683266400937 77.508075 0.0680996598452845 0.164000332874339 0.0835195826855576 99.6366666666667
"891" 13.86869 216.3948 1.2363690176389 75.70591 0.069327917777382 0.183602561059783 0.0794661612324423 99.5233333333333
"892" 14.51235 217.3257 1.23607217457523 75.932049 0.088344479012703 0.152461915736498 0.0986439759781027 100.013333333333
"893" 15.2923 215.8909 1.23607195118533 75.820367 0.0747419943370193 0.177653998219376 0.078155233647236 100.016666666667
"894" 16.99286 219.1342 1.23590721370347 75.780893 0.076330117472868 0.152535709137666 0.0873892838523359 100.013333333333
"895" 18.41668 219.7214 1.23568511046453 73.329074 0.0719221379749227 0.133327561988121 0.101886965198529 100.02
"896" 14.08296 257.209 1.24870575163112 88.685279 0.0766474519561229 0.0308442113266042 0.0569408245327769 96.6033333333333
"897" 14.14955 261.7383 1.25073274684835 91.940285 0.0778666459357365 0.0133565228753472 0.0493218421257771 100.013333333333
"898" 16.61565 274.3849 1.2556462731221 96.872095 0.0809939424578635 0.0311144352945039 0.0708771299535808 95.54
"899" 10.96156 234.8214 1.25431331854822 98.751427 0.0591296494294608 0.116399087557297 0.0339737696816988 76.8266666666667
"900" 11.71683 229.5191 1.2534810186359 98.539374 0.0686297146924552 0.0658056988516051 0.0475352618570727 88.0166666666667
"901" 15.19628 237.0941 1.2447133395956 75.23558 0.063251934025959 0.0670474217642519 0.0620004136513901 99.57
"902" 15.09887 238.1857 1.24414392621876 73.363987 0.0552098865676703 0.0872048446246725 0.0622100643276844 100.013333333333
"903" 16.02787 236.3948 1.24354479680268 71.292832 0.0504745983090704 0.0653648841147958 0.0750740912518149 99.9866666666667
"904" 14.70952 235.2597 1.24372805894521 71.349963 0.069697855538454 0.0921730436248764 0.0607572505855314 99.88
"905" 15.14869 232.8282 1.24338675772117 69.429172 0.0645289856746689 0.0807143638467196 0.0760505765099752 99.8033333333333
"906" 14.38605 232.0803 1.24299887872451 68.15982 0.0697063474685546 0.0927989551762227 0.0664071514497971 99.9566666666667
"907" 14.2059 232.0071 1.24214979625272 69.234573 0.0710002182191906 0.130704780542912 0.0790797550065826 100
"908" 14.70615 233.0687 1.242470383847 69.174666 0.062057486153752 0.119435093931714 0.0871847672328341 99.94
"909" 14.35653 228.9493 1.24187910610043 71.564595 0.0618589032307946 0.133706529349003 0.0782974429773413 99.9733333333333
"910" 14.55993 224.7073 1.24226842479318 74.120558 0.0558992591310535 0.115039531040263 0.0749163254426973 99.9933333333333
"911" 14.71305 224.623 1.24236242533791 78.924816 0.0591535745477654 0.136099959179245 0.0681979558059499 99.9733333333333
"912" 14.9993 224.993 1.24241929198087 79.839685 0.0627543885381318 0.167158090937139 0.0970198806347115 99.97
"913" 14.68678 225.1343 1.24234733787982 79.439975 0.0531800435493689 0.152556371428758 0.105019458080763 99.98
"914" 14.68545 224.6453 1.24303537220501 79.030348 0.0569203054724234 0.186611101639024 0.0771329591763885 99.9033333333333
"915" 14.49697 225.4653 1.24246952106009 79.445925 0.0630547417839728 0.166717998964485 0.0803464494675096 100.016666666667
"916" 15.10216 225.8004 1.24260849066872 78.985913 0.0568778108561954 0.150871872886394 0.0969531375870412 99.9933333333333
"917" 15.21509 225.8914 1.24287453550753 77.355533 0.0462620924358647 0.139771768055947 0.0878899512997437 99.9333333333333
"918" 14.90967 223.8939 1.2426690908197 78.12242 0.0614417287572428 0.143150780319473 0.0991934967699345 99.9566666666667
"919" 14.1683 222.1504 1.24369069429957 79.984691 0.0605692849530289 0.170231294188128 0.0967427902653164 99.97
"920" 14.38916 222.0435 1.24383218300439 80.145766 0.0572737463479453 0.165644113033567 0.0889507969377334 99.98
"921" 14.7334 221.1303 1.24331595869792 79.068829 0.0507840145519704 0.171457917893198 0.0928066889714277 99.9733333333333
"922" 14.94182 220.9688 1.24389990718019 79.589348 0.0586153494018801 0.171419722892171 0.089800253073849 100
"923" 14.73098 222.4377 1.24365090869117 79.754585 0.058696536143556 0.169011008021147 0.0817913634989359 99.8733333333333
"924" 14.42056 222.7289 1.24366087620813 79.407641 0.060659710857276 0.192253211114782 0.0905339140355135 100.006666666667
"925" 14.97136 222.8021 1.24346437444963 79.339006 0.0610667367560462 0.166157788465123 0.115340645249837 99.5966666666667
"926" 14.49221 223.3101 1.24417102268312 79.922603 0.0582742659677164 0.166668795116064 0.119498603174251 100.016666666667
"927" 14.72752 226.0548 1.24354133817085 78.954172 0.0638965895140526 0.17674342736559 0.117010576469823 100.003333333333
"928" 15.42294 226.2749 1.24315495627466 77.108567 0.0576424858036146 0.154965413870734 0.104083361237234 99.98
"929" 15.013 226.6976 1.24430282198753 78.105161 0.0563941117697995 0.148229409308642 0.103169086420386 99.9933333333333
"930" 14.65918 227.3327 1.24403455794534 78.807185 0.0584717426213472 0.14579648160734 0.101607080274194 99.9233333333333
"931" 14.36688 229.1401 1.24403508572036 78.47353 0.0622394354236967 0.20166153669637 0.118108161996373 99.9233333333333
"932" 14.23998 228.5372 1.24398786099605 78.106551 0.0584576242382363 0.192099920604104 0.10184303547565 99.7866666666667
"933" 14.02926 228.5446 1.24408117568712 78.242034 0.0650480281925062 0.165397088487746 0.0973008703846653 99.72
"934" 13.68307 228.0282 1.24429015567333 78.837136 0.0592115365922998 0.178034446577955 0.110798421288278 99.6866666666667
"935" 14.15909 231.8843 1.24425827479241 78.597906 0.0610161034360259 0.191982161885446 0.117339144057724 99.7666666666667
"936" 14.08923 232.5812 1.24401990669777 78.29381 0.0567311343487188 0.210953960863536 0.115913439910431 99.69
"937" 13.87212 234.5516 1.24399918181703 77.611028 0.0589745258835708 0.200600595428875 0.119134562465854 99.7466666666667
"938" 13.72447 235.9885 1.24378210928592 76.497393 0.0632455825252268 0.229646538965297 0.112747399459038 99.3866666666667
"939" 10.71496 234.81 1.24768677787347 84.061139 0.0447785152721055 0.219199726077207 0.134680281870599 67.4433333333333
"940" 10.83755 232.1845 1.24762622226921 84.516392 0.0417407808960512 0.170439246163144 0.0970438896196063 63.7866666666667
"941" 10.58265 233.5294 1.24807221077625 84.778236 0.0435126834960997 0.181054112217578 0.108868600342019 58.59
"942" 10.00119 232.3492 1.24822211165394 85.472721 0.046467340386494 0.155079416167377 0.0895229190884524 53.2433333333333
